intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1394000,0.00051811122071315,0.9844192634560907,0.0005166245314141165,0.0007716128132659879,16.75251798561151,16.0,7.451467249028582,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021791335.1 Thermoplasmata archaeon, ASM2179133v1",35be5edf5905956bf1ebabbaf8d44e49,0.9872521246458924,1390000,98,104237000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7834542577194383,0.9995862202519874,0.8915202389857129,0.9995862202519874,False,23286,18823509,30178348
1437000,0.0005340931306777593,0.4033711130485324,0.0005158811867645998,0.0003664547840723422,7.967579250720461,8.0,5.406764166386761,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021791845.1 Actinomycetia bacterium, ASM2179184v1",e543eb2713011a47de4e62c0767d77d9,0.4176111595466434,1388000,99,102849000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7842224266863187,0.9722251284261354,0.878223777556227,0.9722251284261354,False,11059,18834568,30178348
1406000,0.0005225712886102503,0.2756703078450844,0.0005158811867645998,0.00018201791562613036,3.957492795389049,3.0,3.0017396582936495,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021802115.1 bacterium, ASM2180211v1",0bf09ed4206c43f8e75a7a1d3a882d6d,0.2792452830188679,1388000,100,101461000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7836709122938317,0.9596847102845854,0.8716778112892085,0.9596847102845854,False,5493,18840061,30178348
1359000,0.0005051026893466075,0.49308084486525855,0.0005032443277228157,0.007656051948237856,170.64032496307237,201.0,74.7478866394118,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_013044385.1 Acidimicrobiaceae bacterium, ASM1304438v1",87c32546dfdc7a6188175252d051598f,0.49490167516387473,1354000,101,100107000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7828118820635734,0.9775652874698727,0.880188584766723,0.9775652874698727,False,231047,19071108,30178348
1351000,0.0005021293107485406,0.8166969147005445,0.0005017576384237823,0.00015408398100518955,3.4444444444444446,3.0,2.1697129582015346,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021827745.1 Firmicutes bacterium, ASM2182774v1",480abc00b9bf7bda9eb78d46c102e250,0.8173018753781004,1350000,102,98757000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7826628065505309,0.9935131709115923,0.8880879887310615,0.9935131709115923,False,4650,19075758,30178348
1385000,0.0005147661697903248,0.4486450317832051,0.000498412587500957,0.00011551328124389048,2.5995525727069353,2.0,1.9558817262368682,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021804965.1 Acidobacteria bacterium, ASM2180496v1",c715a42b1fc490bbd10a5f96f293954c,0.4633656741385079,1341000,103,97416000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7832905790606284,0.9754911872729166,0.8793908831667725,0.9754911872729166,False,3486,19079244,30178348
1477000,0.0005489600236680937,0.8604651162790697,0.0004950675365781318,0.0003497209323717786,7.923423423423423,7.0,4.6499208225030495,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021809495.1 Actinomycetia bacterium, ASM2180949v1",2ae3566ef28ffae33b27c0c909699477,0.9541343669250646,1332000,104,96084000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7849172871720779,0.9984866053185071,0.8917019462452924,0.9984866053185071,False,10554,19089798,30178348
2116000,0.0007864586391886839,0.39242788461538464,0.00048540405613441454,0.00014775494006497638,3.4142419601837672,3.0,5.95548154334513,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021802085.1 Acidobacteria bacterium, ASM2180208v1",cee7e96f0a1aa2df55e5bb9173fc0448,0.6358173076923077,1306000,105,94778000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7940731518872028,0.9854983060575288,0.8897857289723659,0.9854983060575288,False,4459,19094257,30178348
1254000,0.00046607709524697997,0.4647887323943662,0.00046607709524697997,8.93024363030077e-05,2.1491228070175437,2.0,1.3877781730686318,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021827485.1 Actinomycetia bacterium, ASM2182748v1",af06eee341902ef6aef0ee628d4d0273,0.4647887323943662,1254000,106,93524000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7807839827651518,0.9755876847414572,0.8781858337533045,0.9755876847414572,False,2695,19096952,30178348
1259000,0.0004679354568707718,0.7255356108859293,0.0004657054229222216,0.00011786596138396973,2.8387869114126096,2.0,1.8661163490887354,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021796015.1 bacterium, ASM2179601v1",f43697dd62efeb93cb2a37f9db90d71a,0.7290098436595251,1253000,107,92271000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7808842144799666,0.9898560570358553,0.8853701357579109,0.9898560570358553,False,3557,19100509,30178348
1247000,0.0004634753889736715,0.975724353954581,0.0004631037166489131,0.0004588057636554526,11.112359550561798,11.0,5.586778537987804,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021816745.1 Thermoplasmata archaeon, ASM2181674v1",4c20bc398d5a722350c5e541615058ae,0.9765074393108849,1246000,108,91025000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7806430066725261,0.999233425892286,0.8899382162824061,0.999233425892286,False,13846,19114355,30178348
1247000,0.0004634753889736715,0.49404289118347894,0.0004623603719993964,8.585625694289165e-05,2.082797427652733,2.0,2.9136103537311904,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCF_000284315.1 Leptospirillum ferrooxidans C2-3 strain=C2-3, ASM28431v1",4a25d7e4868bc66f04900838a5b7d9a7,0.49523431294678316,1244000,109,89781000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7806430066725261,0.9775864757413052,0.8791147412069156,0.9775864757413052,False,2591,19116946,30178348
1228000,0.0004564136148032627,0.3305245990758358,0.0004519535469061624,6.445018130217069e-05,1.5995065789473684,1.0,0.9579822648115984,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021846845.1 Actinomycetia bacterium, ASM2184684v1",dbbc1e229a6f9491d2e761a7f90c90f5,0.33378635498776843,1216000,110,88565000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7802564615841896,0.9652237926529403,0.872740127118565,0.9652237926529403,False,1945,19118891,30178348
1641000,0.0006099142849284642,0.3045779306694893,0.0004277948457968692,0.0001942783614265433,5.09383145091225,1.0,20.156939984590895,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021792755.1 Proteobacteria bacterium, ASM2179275v1",2a4718ac7d7dcc45ec8de0bd2e24c892,0.4342418629267002,1151000,111,87414000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.787587824599713,0.9734506186438231,0.8805192216217681,0.9734506186438231,False,5863,19124754,30178348
1145000,0.00042556481184831906,0.5675273088381331,0.0004248214671988023,7.33638567624709e-05,1.937007874015748,2.0,1.2623716957678146,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021803465.1 bacterium, ASM2180346v1",b9bbb9b53e4e60b8f8ff10c7fe484feb,0.5685203574975174,1143000,112,86271000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7784970270565128,0.9819482066365105,0.8802226168465117,0.9819482066365105,False,2214,19126968,30178348
1217000,0.00045232521923092075,0.4810671256454389,0.00041552965907984337,0.00044654531785503967,12.053667262969588,11.0,6.948879265386695,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021785655.1 bacterium, ASM2178565v1",1caeb380b73b85d525b7b113c2ae9b6f,0.5236660929432013,1118000,113,85153000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7800300183233081,0.9793484503579871,0.8796892343406476,0.9793484503579871,False,13476,19140444,30178348
1302000,0.00048391736683538113,0.2971736204576043,0.00041032624653322637,0.0001380791287846505,3.7744565217391304,1.0,14.36628878060788,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021787615.1 Proteobacteria bacterium, ASM2178761v1",802f8bf7c519b6666836208eb29e288a,0.35047106325706595,1104000,114,84049000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7817306422553416,0.9667437214142789,0.8742371818348103,0.9667437214142789,False,4167,19144611,30178348
1211000,0.00045009518528237063,0.2738154613466334,0.00040809621258467625,8.33047587628057e-05,2.289617486338798,1.0,4.545850370545452,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021792795.1 Acidobacteria bacterium, ASM2179279v1",72524326d8018fe5c70a373316b8358d,0.30199501246882793,1098000,115,82951000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7799056675613959,0.9621123712987159,0.8710090194300559,0.9621123712987159,False,2514,19147125,30178348
1100000,0.00040883955723419296,0.34111422346716463,0.00040735286793515955,6.494722640218742e-05,1.7883211678832116,1.0,1.6150779373041162,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021846145.1 Firmicutes bacterium, ASM2184614v1",30f61bfe880eef1ad222ec137451820c,0.3423591658885777,1096000,116,81855000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7774907935342125,0.9660137075602484,0.8717522505472304,0.9660137075602484,False,1960,19149085,30178348
1098000,0.00040809621258467625,0.40140324963072377,0.0004040078170123343,6.282650064211599e-05,1.7442502299908003,1.0,1.5113497516126368,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021808315.1 Proteobacteria bacterium, ASM2180831v1",9be58c3b049ed9773985f4c0f87831e9,0.4054652880354505,1087000,117,80768000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7774451527353936,0.9712999011099696,0.8743725269226816,0.9712999011099696,False,1896,19150981,30178348
1211000,0.00045009518528237063,0.4282188399835459,0.00038691089007344986,0.00017075156002575092,4.950048030739674,3.0,10.005445323263196,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021798335.1 Proteobacteria bacterium, ASM2179833v1",d4ffa1daa63db00ce238dba25789621e,0.4981489099136158,1041000,118,79727000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7799056675613959,0.9777715421192633,0.8788386048403296,0.9777715421192633,False,5153,19156134,30178348
1038000,0.0003857958730991748,0.6666666666666666,0.0003857958730991748,0.0002796375732694182,8.130057803468208,6.0,6.421411842769643,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021828345.1 Candidatus Micrarchaeota archaeon, ASM2182834v1",58a8bc750a471ae9cb7f6cb3a55766cc,0.6666666666666666,1038000,119,78689000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7760371329445276,0.9870056455892898,0.8815213892669087,0.9870056455892898,False,8439,19164573,30178348
2289000,0.0008507579513718798,0.38802576733611216,0.0003805924605525578,0.00019454345214655222,5.7333984375,4.0,6.5785679611426495,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021828925.1 Planctomycetes bacterium, ASM2182892v1",3d4ff60a9c4118feede2662399caae20,0.8673740053050398,1024000,120,77665000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7960887458243586,0.9954206779716398,0.8957547118979992,0.9954206779716398,False,5871,19170444,30178348
961000,0.0003571771040927813,0.6995614035087719,0.0003556904147937479,8.128344202273763e-05,2.5632183908045976,2.0,1.9930457170515155,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021826525.1 Thermoplasmata archaeon, ASM2182652v1",85fbfd42c1d9212182c1559d9fd2994f,0.702485380116959,957000,121,76708000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7741100346138345,0.9886733227857085,0.8813916786997715,0.9886733227857085,False,2453,19172897,30178348
947000,0.0003519736915461643,0.991578947368421,0.00035011532992237253,0.00021429271078721737,6.865180467091295,6.0,3.462856888996955,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021828715.1 Thermoplasmata archaeon, ASM2182871v1",c95ed9c8da9f144163fad5b50508dc25,0.9968421052631579,942000,122,75766000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7737436597536992,0.9998979764496433,0.8868208181016712,0.9998979764496433,False,6467,19179364,30178348
933000,0.0003467702789995473,0.6034928848641656,0.0003467702789995473,8.582312060289052e-05,2.7759914255091105,2.0,1.7569894742963643,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021791295.1 bacterium, ASM2179129v1",a6023d502682544a82c4c39b977664e0,0.6034928848641656,933000,123,74833000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7733720053390506,0.983840979771398,0.8786064925552243,0.983840979771398,False,2590,19181954,30178348
1190000,0.0004422900664624451,0.22066420664206643,0.00033339007530824643,0.000547180382438429,18.409141583054627,9.0,52.27511526174556,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021797465.1 Proteobacteria bacterium, ASM2179746v1",4c65dde715c77b9e8efc804e5dbc4be8,0.29274292742927427,897000,124,73936000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7794656945286162,0.961147153834586,0.8703064241816012,0.961147153834586,False,16513,19198467,30178348
891000,0.0003311600413596963,0.5953020134228187,0.00032967335206066285,5.885013984198207e-05,2.0022547914317927,2.0,1.281203761413688,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021828525.1 Nitrospirae bacterium, ASM2182852v1",619a1ea1d512bf0526312430ad6d20bb,0.5979865771812081,887000,125,73049000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7722237581923029,0.9835501250145328,0.8778869416034178,0.9835501250145328,False,1776,19200243,30178348
841000,0.00031257642512177845,0.7508928571428571,0.00031257642512177845,7.27342663024497e-05,2.609988109393579,2.0,6.07367334054597,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021851735.1 bacterium, ASM2185173v1",4a5fa7638207f0c6abd8add523ca6fc2,0.7508928571428571,841000,126,72208000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7707864503850648,0.9908008859053179,0.8807936681451913,0.9908008859053179,False,2195,19202438,30178348
852000,0.0003166648206941204,0.22864184008762323,0.0003103463911732283,4.2712742261438566e-05,1.5437125748502993,1.0,0.956011231248363,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCF_023330685.1 Conexibacter sp. DBS9H8 strain=DBS9H8, ASM2333068v1",cd19e76bb35c2798390c6c1558d8be27,0.23329682365826945,835000,127,71373000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7711096235123753,0.9541352965996197,0.8626224600559975,0.9541352965996197,False,1289,19203727,30178348
2203000,0.000818794131442661,0.20899335717935616,0.0003040279616523362,0.00028742461316968044,10.603911980440097,2.0,41.62784337567359,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021805485.1 Proteobacteria bacterium, ASM2180548v1",58977deca269a4e6bb82ebf18054c7e8,0.5628513030148186,818000,128,70555000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.79510592728348,0.9816308148707036,0.8883683710770918,0.9816308148707036,False,8674,19212401,30178348
940000,0.00034937198527285583,0.35671710224667585,0.00028916106866200194,5.2487962561767794e-05,2.0359897172236505,1.0,2.661974518891171,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021791415.1 bacterium, ASM2179141v1",a188b4cb9e8ab78d8e0a73f083a7bd34,0.4309949564419991,778000,129,69777000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7735585021428034,0.9732149691654622,0.8733867356541328,0.9732149691654622,False,1584,19213985,30178348
1050000,0.0003902559409962751,0.3039967702866371,0.000279869260543043,9.533325018321082e-05,3.8207171314741037,2.0,28.778191831950323,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021795095.1 Actinomycetia bacterium, ASM2179509v1",8f651bedeca22d08adda679265c6d182,0.42389987888574887,753000,130,69024000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7763249303373831,0.9726939961366972,0.8745094632370402,0.9726939961366972,False,2877,19216862,30178348
753000,0.000279869260543043,0.9616858237547893,0.000279869260543043,0.00025180304766848075,10.091633466135459,10.0,5.129229999350512,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021804095.1 Candidatus Micrarchaeota archaeon, ASM2180409v1",63907396f746b3a6a7d1a165d3aad42e,0.9616858237547893,753000,131,68271000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7680432056844697,0.9987405528607085,0.8833918792725891,0.9987405528607085,False,7599,19224461,30178348
773000,0.0002873027070382101,0.2434319920186232,0.0002720641417231175,4.059201650136714e-05,1.6734972677595628,1.0,1.2893880908786302,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021814605.1 Proteobacteria bacterium, ASM2181460v1",b79247d6f57794997f57ab38eaffd605,0.25706684403059527,732000,132,67539000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.76869294316194,0.9571262514143766,0.8629095972881583,0.9571262514143766,False,1225,19225686,30178348
1543000,0.0005734903971021452,0.4172494172494173,0.0002661173845269838,0.0001773125553459719,7.473463687150838,3.5,13.301955993547264,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021846065.1 Acidobacteria bacterium, ASM2184606v1",40b09d8b008864ff38084ff1064e8a43,0.8991841491841492,716000,133,66823000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7860249423875204,0.9965778872825106,0.8913014148350156,0.9965778872825106,False,5351,19231037,30178348
710000,0.00026388735057843366,0.3435077519379845,0.00026351567825367526,3.893519950131134e-05,1.6572637517630466,1.0,1.0089270730615703,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021798275.1 Actinomycetia bacterium, ASM2179827v1",26f174baed6df2dfa20a66283ffdcbe3,0.3439922480620155,709000,134,66114000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7665877755197292,0.9661620096429224,0.8663748925813258,0.9661620096429224,False,1175,19232212,30178348
732000,0.0002720641417231175,0.4147627416520211,0.0002631440059289169,5.981109370201444e-05,2.5494350282485874,2.0,2.625728248191212,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021785695.1 Actinomycetia bacterium, ASM2178569v1",325214ad21ef3cc807a56cbaddf74da1,0.4288224956063269,708000,135,65406000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7673427548858612,0.973056338075064,0.8701995464804626,0.973056338075064,False,1805,19234017,30178348
707000,0.00026277233360415855,0.8915510718789408,0.00026277233360415855,0.00012499027448420967,5.335219236209335,5.0,3.06772979771129,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021817505.1 Candidatus Micrarchaeota archaeon, ASM2181750v1",cf90a2d16f11ee144f03bbae25ac1a85,0.8915510718789408,707000,136,64699000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7664830740966083,0.9963038619276641,0.8813934680121362,0.9963038619276641,False,3772,19237789,30178348
947000,0.0003519736915461643,0.37127659574468086,0.0002594272826813334,7.740649024260705e-05,3.346704871060172,2.0,4.684623604002749,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021798435.1 bacterium, ASM2179843v1",fd7d22bd89e958e220b482419e8d286f,0.5037234042553191,698000,137,64001000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7737436597536992,0.9781226020261449,0.8759331308899221,0.9781226020261449,False,2336,19240125,30178348
1201000,0.00044637846203478704,0.24782293178519593,0.00025385219780995797,0.0001359915393645802,6.00878477306003,1.0,16.37901861506431,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021838065.1 Proteobacteria bacterium, ASM2183806v1",04f1ffdf63b0fbb95d44b8f9a2c628d8,0.43577648766328014,683000,138,63318000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7796970852472277,0.9735614036970454,0.8766292444721365,0.9735614036970454,False,4104,19244229,30178348
681000,0.00025310885316044126,0.7264957264957265,0.0002527371808356829,5.795545866195194e-05,2.572058823529412,2.0,1.642482481618037,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021805885.1 bacterium, ASM2180588v1",27351f2dc749e0e69020b349b3f9271d,0.7275641025641025,680000,139,62638000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7655572187764107,0.9897926723163543,0.8776749455463825,0.9897926723163543,False,1749,19245978,30178348
666000,0.0002475337682890659,0.26871711857547553,0.0002467904236395492,3.3832203141139466e-05,1.5376506024096386,1.0,0.9482535746184907,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021799875.1 Actinomycetia bacterium, ASM2179987v1",030ce8bf18070ea7efb20e4e3340f8d9,0.2695265074868474,664000,140,61974000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7650073848050339,0.9585887017134213,0.8617980432592276,0.9585887017134213,False,1021,19246999,30178348
1520000,0.000564941933632703,0.17203166226912928,0.00024233035574244892,0.0006974536843434902,32.282208588957054,5.0,44.11098790571166,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021820785.1 Proteobacteria bacterium, ASM2182078v1",0d418fc9fb8ac8c8a3dfa947ae6680bf,0.40105540897097625,652000,141,61322000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7856442375139543,0.9709573222673026,0.8783007798906284,0.9709573222673026,False,21048,19268047,30178348
1863000,0.0006924255410248195,0.26009892827699915,0.00023452523692252342,0.0018937418310637812,90.57052297939778,9.0,157.04875544722933,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021836665.1 Thermoplasmata archaeon, ASM2183666v1",e26bcc2b2790daeac6e5aa87afcd435d,0.7679307502061006,631000,142,60691000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7908180092869915,0.9915182483348542,0.8911681288109229,0.9915182483348542,False,57150,19325197,30178348
623000,0.00023155185832445655,0.1360920557645497,0.0002285784797263897,2.9259388220985455e-05,1.4357723577235773,1.0,0.7852429670393012,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021785795.1 Proteobacteria bacterium, ASM2178579v1",fa4b2fd4c4b2596a3d7fba932b0a85cb,0.1378623589289666,615000,143,60076000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7633620919579719,0.9380806635595765,0.8507213777587742,0.9380806635595765,False,883,19326080,30178348
606000,0.0002252334288035645,0.42565186751233264,0.00022449008415404779,4.765005692160485e-05,2.380794701986755,2.0,1.6480056271920613,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_020410825.1 Candidatus Megaira endosymbiont of Mesostigma viride, ASM2041082v1",45b0423409527692048c519e4512e1fc,0.427061310782241,604000,144,59472000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7626811190285578,0.9729271661303321,0.8678041425794449,0.9729271661303321,False,1438,19327518,30178348
1683000,0.0006255245225683152,0.12481827622014538,0.0002233750671797727,0.0005101670906571825,25.617304492512478,8.0,84.36031173718365,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021817875.1 Proteobacteria bacterium, ASM2181787v1",3716f4469dbe65d894e7527bf407ed28,0.34953271028037386,601000,145,58871000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7882301509245487,0.9666601174256658,0.8774451341751073,0.9666601174256658,False,15396,19342914,30178348
597000,0.00022188837788073926,0.21192758253461128,0.00022188837788073926,4.579442188154236e-05,2.3149078726968173,2.0,1.7444803212353963,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021815785.1 bacterium, ASM2181578v1",2ba648f111e6983237a8c1633e166c5e,0.21192758253461128,597000,146,58274000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7623130820346832,0.951183071468997,0.8567480767518401,0.951183071468997,False,1382,19344296,30178348
623000,0.00023155185832445655,0.15448239060832444,0.00021519827603508885,4.5695012861539005e-05,2.381692573402418,1.0,3.713543792375361,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021845985.1 Proteobacteria bacterium, ASM2184598v1",8b141a5e6190b83ef96f0d85c8b98e50,0.16622198505869798,579000,147,57695000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7633620919579719,0.9437585914037595,0.8535603416808657,0.9437585914037595,False,1379,19345675,30178348
1105000,0.0004106979188579847,0.22654370489174017,0.00020999486348847183,0.00011004578514370634,5.87787610619469,1.0,26.77551957640449,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021781775.1 Proteobacteria bacterium, ASM2178177v1",6668603904140f27ec6531ea89e2a18f,0.44306335204490777,565000,148,57130000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7776045451252644,0.9740823449140451,0.8758434450196548,0.9740823449140451,False,3321,19348996,30178348
566000,0.0002103665358132302,0.18023817186997104,0.00020813650186468006,3.234106784108925e-05,1.7428571428571429,1.0,3.6890212185646765,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCF_003333315.1 Acidiferrobacter thiooxydans strain=m-1, ASM333331v1",1f5139385f4f5dc836d3b38cb028e36e,0.18216929514000643,560000,149,56570000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7610029559915761,0.9465517452603582,0.8537773506259672,0.9465517452603582,False,976,19349972,30178348
557000,0.00020702148489040498,0.8689547581903276,0.00020702148489040498,6.660404340224323e-05,3.608617594254937,3.0,2.723881562035919,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021846095.1 bacterium, ASM2184609v1",719eecbbe811167814283ac2f98264b3,0.8689547581903276,557000,150,56013000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.7606095740461055,0.9954791461896649,0.8780443601178852,0.9954791461896649,False,2010,19351982,30178348
935000,0.000347513623649064,0.40203932993445013,0.00020516312326661319,4.241451520142852e-05,2.318840579710145,2.0,1.8473855684056013,/home/mttran1/mttran1/gtdb-rs214-reps.k31.zip,"GCA_021826685.1 Thermoplasmata archaeon, ASM2182668v1",72907171407b2c7cd8e4a1b007151668,0.6809905316824472,552000,151,55461000,-,SRR13201271,e3797f4b,2690542000,31,DNA,1000,2690542,True,0.773425427941237,0.9876827162497058,0.8805540720954714,0.9876827162497058,False,1280,19353262,30178348
